node1,node2,TP2_T7,TP2_T9,T7,T8,T9
ELAVL2,HNRNPU,0-1,1-0,0,1,0
RASA3,SPRED2,0-1,1-0,0,1,0
LSM7,TXNL4A,0-1,1-0,0,1,0
DUT,RB1,1-0,0,1,0,0
PRKAR1A,PTK2,0-1,1-0,0,1,0
COL17A1,COL1A1,0-1,1-0,0,1,0
RACGAP1,RHOG,1-0,0,1,0,0
PABPN1,THOC6,0-1,1-0,0,1,0
FIP1L1,SF3B3,1-0,0,1,0,0
GNAO1,RAC1,0-1,1-0,0,1,0
HNRNPU,PCBP2,0-1,1-0,0,1,0
RPL5,RPS3,0-1,1-0,0,1,0
CDC20,CDT1,0-1,0,0,1,1
RAB1B,TFG,0-1,0,0,1,1
HNRNPR,SF3B3,1-0,0,1,0,0
ERCC1,RAD51,0-1,1-0,0,1,0
MRPL12,RPSA,0-1,1-0,0,1,0
AAAS,NDC1,0,1-0,1,1,0
MRPS10,MRPS15,0-1,1-0,0,1,0
SAT1,SRM,0,1-0,1,1,0
DEGS1,SMPD2,0-1,1-0,0,1,0
AGPAT5,GPAT4,0-1,1-0,0,1,0
PQBP1,WBP11,0-1,1-0,0,1,0
CHST12,CHST3,0-1,1-0,0,1,0
CDK1,NUDC,0-1,0,0,1,1
PPARG,TGFB1,0,0-1,0,0,1
NT5C3B,UPRT,0-1,1-0,0,1,0
ANXA1,GNAI2,0-1,1-0,0,1,0
AP1S1,NAPA,0-1,1-0,0,1,0
MRPS15,RPL8,0-1,1-0,0,1,0
ACAA2,ACADVL,0-1,1-0,0,1,0
GMPS,KARS,1-0,0,1,0,0
TFG,TMED10,0-1,1-0,0,1,0
CALML5,ITPR3,0-1,1-0,0,1,0
DCAF1,HECW2,0-1,1-0,0,1,0
CDK1,ZW10,0-1,0,0,1,1
HRAS,MYC,0-1,1-0,0,1,0
LAMA5,PTK2,0-1,1-0,0,1,0
NAPA,TMED2,0-1,1-0,0,1,0
PRPF4,SF3B2,0-1,1-0,0,1,0
CCNB1,TFDP1,0,0-1,0,0,1
CETN2,CKAP5,0-1,1-0,0,1,0
PELP1,RUVBL1,0-1,1-0,0,1,0
CENPK,MIS18A,0-1,0,0,1,1
DVL3,PSMC2,0-1,1-0,0,1,0
EFNB1,HRAS,0-1,1-0,0,1,0
HNRNPU,SRSF3,0-1,1-0,0,1,0
DDB2,POLD1,0-1,1-0,0,1,0
CYP4F3,LTA4H,0-1,1-0,0,1,0
AP1S2,NAPA,0-1,1-0,0,1,0
NAA15,NAA20,1-0,0,1,0,0
MRPL40,MRPL58,0-1,1-0,0,1,0
COL7A1,ITGB1,0-1,1-0,0,1,0
KDELR2,RACGAP1,0-1,1-0,0,1,0
IRF3,SIKE1,0-1,1-0,0,1,0
CDKN1B,MNAT1,1-0,0,1,0,0
LRR1,RBCK1,1-0,0-1,1,0,1
PML,TRIM29,0-1,1-0,0,1,0
ADRB2,ARPC1A,0,1-0,1,1,0
HRAS,RAPGEF2,1-0,0,1,0,0
DTYMK,RRM2,0-1,0,0,1,1
POMP,PSMA1,0-1,1-0,0,1,0
EXOSC5,UTP4,0-1,1-0,0,1,0
MRPS24,MRPS26,0-1,1-0,0,1,0
AURKB,CDC20,0,0-1,0,0,1
MYO1C,WASL,0-1,1-0,0,1,0
SF3A2,SF3B2,0-1,1-0,0,1,0
MRPL19,MRPS9,0-1,1-0,0,1,0
RBBP8,XRCC3,0-1,1-0,0,1,0
HNRNPM,YBX1,0-1,1-0,0,1,0
MRPS9,RPL7L1,0-1,1-0,0,1,0
CAV1,CAVIN1,0-1,1-0,0,1,0
MRPL1,MRPL58,1-0,0,1,0,0
HNRNPA2B1,SRSF1,0-1,1-0,0,1,0
CCNB1,FOXO3,0-1,1-0,0,1,0
MAD2L2,POLE4,0-1,1-0,0,1,0
RACK1,RBCK1,0-1,1-0,0,1,0
GNAQ,GNG11,0,1-0,1,1,0
HNRNPD,SNRPB2,0-1,1-0,0,1,0
ATF6,MAPK11,0-1,1-0,0,1,0
HNRNPA3,SRSF2,0-1,1-0,0,1,0
ADCY1,ADCY3,0-1,0,0,1,1
ARFGAP1,KLC1,0,0-1,0,0,1
FDPS,PDSS1,0-1,1-0,0,1,0
CANX,HSP90B1,0-1,1-0,0,1,0
AURKB,SEC13,0,0-1,0,0,1
DUSP1,MAPK11,1-0,0,1,0,0
DAB2,SH3GL1,0-1,0,0,1,1
FBL,NIFK,1-0,0,1,0,0
RPL15,UPF3A,0-1,1-0,0,1,0
CENPJ,TUBB4A,0-1,1-0,0,1,0
BCAR1,PELP1,0-1,1-0,0,1,0
NDUFA12,NDUFA6,0-1,1-0,0,1,0
PHKB,PYGL,0-1,1-0,0,1,0
GNA11,GNG11,0,1-0,1,1,0
UBL7,UBQLN2,0-1,1-0,0,1,0
LSM7,SRSF2,0,1-0,1,1,0
EBNA1BP2,NIFK,0,1-0,1,1,0
FBXL19,HERC1,0,0,1,1,1
MEX3C,TRIM11,0,1-0,1,1,0
RPS10,RPS19,0-1,1-0,0,1,0
ATF6,HSP90B1,0,1-0,1,1,0
EEF1A1,RPL27,0-1,1-0,0,1,0
RPL12,RPS27L,0,1-0,1,1,0
RPL8,RPS27L,1-0,0,1,0,0
EGFR,RAB5A,0-1,1-0,0,1,0
IRF3,TICAM1,0-1,1-0,0,1,0
CNKSR1,HRAS,0-1,1-0,0,1,0
CCT8,GNG5,0-1,1-0,0,1,0
BIRC5,SMC1A,0-1,1-0,0,1,0
MRPL39,MRPL58,0-1,1-0,0,1,0
CSNK1D,TMED10,0-1,1-0,0,1,0
CETN2,TUBG1,0-1,1-0,0,1,0
KIF20B,KIF5B,0-1,1-0,0,1,0
SORBS3,VCL,0-1,1-0,0,1,0
ACTR2,EPHB4,0-1,0,0,1,1
GNG5,MC1R,0-1,1-0,0,1,0
LRR1,TRIM37,0,0-1,0,0,1
PPIH,SF3B2,0-1,1-0,0,1,0
RPS5,RPS7,0-1,1-0,0,1,0
CETN2,TPX2,0-1,1-0,0,1,0
MRPS17,MRPS30,0-1,1-0,0,1,0
EHD2,RAB5A,0,0-1,0,0,1
CEP290,TUBB,0-1,1-0,0,1,0
NME2,POLD4,0,1-0,1,1,0
EIF3D,EIF5,0,0-1,0,0,1
MRPL13,MRPL44,0-1,1-0,0,1,0
NDUFA4,NDUFS7,0-1,1-0,0,1,0
MRPS35,MRPS7,0-1,1-0,0,1,0
CDK1,MCM5,0-1,1-0,0,1,0
SNRPG,TXNL4A,0,1-0,1,1,0
POLA2,RPA3,0,1-0,1,1,0
ACTN1,VCL,0-1,1-0,0,1,0
NEDD4L,UFL1,0-1,0,0,1,1
CWC22,SF3A3,0-1,1-0,0,1,0
SPARC,VWF,0,0,1,1,1
MRPL23,MRPS18B,0-1,1-0,0,1,0
RPL12,RPL17,0-1,1-0,0,1,0
NEB,VIM,1-0,0,1,0,0
TFDP1,TRIM28,0-1,1-0,0,1,0
ACER3,SPHK1,0-1,0,0,1,1
ELAVL2,HNRNPA3,0-1,1-0,0,1,0
IMP4,UTP14A,0-1,1-0,0,1,0
MLLT1,NELFB,0,0-1,0,0,1
CETN2,UBE2I,0-1,1-0,0,1,0
RPL7A,RPS25,0-1,1-0,0,1,0
CERS4,DEGS1,0-1,1-0,0,1,0
ALYREF,NUP155,0-1,1-0,0,1,0
MRPS15,RPS9,0-1,1-0,0,1,0
EIF3I,EIF4H,0,0-1,0,0,1
RPL15,RPS4Y1,0-1,1-0,0,1,0
GAB2,RAP1B,0,1-0,1,1,0
RPL22,RPS25,0-1,1-0,0,1,0
AMPH,PACSIN3,0-1,1-0,0,1,0
DDB1,FBXW5,0-1,1-0,0,1,0
DGAT2,PLPP1,0-1,1-0,0,1,0
STX5,TMED9,0-1,1-0,0,1,0
FBXO7,RNF123,0,1-0,1,1,0
MRPL1,MRPS10,0-1,1-0,0,1,0
HIST1H2BD,POLR1D,1-0,0,1,0,0
PSMA3,RPN2,0-1,1-0,0,1,0
ETV1,MAPK11,0-1,0,0,1,1
DNAJC8,SNRPG,0-1,1-0,0,1,0
RPL17,RPL22L1,0-1,1-0,0,1,0
GUK1,NT5C3B,0-1,1-0,0,1,0
CUL2,WSB1,0-1,1-0,0,1,0
OASL,TRIM25,0-1,1-0,0,1,0
UBA1,ZBTB16,0-1,1-0,0,1,0
EIF5B,RPS3,1-0,0,1,0,0
HDAC1,NCOR2,1-0,0,1,0,0
CDC27,HECW2,0-1,1-0,0,1,0
ADSL,ATIC,0-1,1-0,0,1,0
ARPC5,RAB5A,0-1,1-0,0,1,0
KRI1,NOC3L,0-1,1-0,0,1,0
KNL1,PDS5A,0-1,1-0,0,1,0
MIS12,PPP2CA,1-0,0,1,0,0
BRCA1,MND1,0-1,1-0,0,1,0
EFL1,RPL10,0-1,0,0,1,1
TRIM28,ZNF664,0-1,1-0,0,1,0
FBL,TSR1,0-1,1-0,0,1,0
EXOSC4,WDR18,0-1,1-0,0,1,0
HDAC4,SIRT1,0,1-0,1,1,0
SDAD1,WDR36,0-1,1-0,0,1,0
RPL11,RPS27L,0,1-0,1,1,0
HSP90AA1,SUGT1,0-1,1-0,0,1,0
PNKP,XRCC5,0-1,1-0,0,1,0
NSF,YKT6,0-1,1-0,0,1,0
MAK16,SDAD1,0-1,1-0,0,1,0
MRPL41,MRPS18C,0-1,1-0,0,1,0
RPL18A,SRP14,0-1,1-0,0,1,0
GTF2H2,TAF5,0-1,1-0,0,1,0
RPL10A,RPL18A,0-1,1-0,0,1,0
H2AFX,HIST1H2BD,1-0,0,1,0,0
PTK2,VWF,0-1,0,0,1,1
GGT1,GSTO1,0-1,1-0,0,1,0
CHP1,SLC9A1,0-1,1-0,0,1,0
CHCHD1,MRPL14,0-1,1-0,0,1,0
NOP14,TSR1,0-1,0,0,1,1
BRCA1,MDC1,0-1,1-0,0,1,0
RPN2,RPS14,0-1,1-0,0,1,0
CCNB1,CDK1,0,0-1,0,0,1
NDC80,XPO1,0-1,1-0,0,1,0
FOXO3,PLK1,0,1-0,1,1,0
COG5,GOLGA5,0-1,1-0,0,1,0
ANAPC5,WWP1,0,0-1,0,0,1
RPL26L1,RPL8,0-1,1-0,0,1,0
FBL,SSB,0-1,1-0,0,1,0
H2AFY2,HIST2H2BF,0,0-1,0,0,1
RPL24,RPL3,0-1,1-0,0,1,0
ALYREF,CPSF2,0-1,1-0,0,1,0
BCAR1,VCL,0,0,1,1,1
RIPK1,USP2,0-1,0,0,1,1
CDC20,CHEK1,0,0-1,0,0,1
CUX1,MYO18A,0-1,1-0,0,1,0
PCBP2,SF3B3,0-1,1-0,0,1,0
AMPH,RAB5C,0-1,0,0,1,1
HIST1H2BD,XRCC5,0,1-0,1,1,0
MRPL1,MRPL32,0-1,1-0,0,1,0
CCNA2,FEN1,0-1,1-0,0,1,0
SGPP2,SMPD1,0-1,1-0,0,1,0
IMP4,PELP1,0-1,1-0,0,1,0
HRAS,RACK1,0-1,1-0,0,1,0
CBLB,LRR1,0,0-1,0,0,1
FBXL18,HUWE1,0-1,1-0,0,1,0
RPS2,WDR18,0,0-1,0,0,1
DUT,RFC3,0,1-0,1,1,0
RPL29,RPS3,0-1,1-0,0,1,0
NSF,STX5,0-1,1-0,0,1,0
RPL18A,RPL24,0-1,1-0,0,1,0
AP2M1,ARFGAP1,0-1,1-0,0,1,0
RPS17,SNU13,0-1,1-0,0,1,0
FCHO1,PACSIN3,0-1,1-0,0,1,0
RPL13,RPL27,0-1,1-0,0,1,0
POLR2L,SNAPC4,0-1,1-0,0,1,0
GADD45GIP1,TUFM,0-1,1-0,0,1,0
EEFSEC,RPL8,1-0,0,1,0,0
CCNA2,E2F4,0,0-1,0,0,1
HCFC1,SETD1B,0,1-0,1,1,0
CDC16,HIST1H2BD,0,1-0,1,1,0
EXOSC5,EXOSC9,0-1,1-0,0,1,0
AAAS,SARNP,0-1,1-0,0,1,0
SNRPD2,SNU13,0-1,1-0,0,1,0
A1BG,TMSB4X,0-1,1-0,0,1,0
MRPL32,RPL8,0-1,1-0,0,1,0
MARK3,VWF,0-1,1-0,0,1,0
DCTD,TYMS,0,0-1,0,0,1
RPL27,RPS14,0-1,1-0,0,1,0
DUSP2,MAPK11,0-1,1-0,0,1,0
MRPL24,SEC61A1,0-1,1-0,0,1,0
RPS13,RPS19,0-1,1-0,0,1,0
ERCC1,FANCI,0,1-0,1,1,0
RNF126,UBE2E1,0-1,1-0,0,1,0
DCTN1,GOSR1,0-1,1-0,0,1,0
HNRNPA1,SNRPB2,0-1,1-0,0,1,0
FBL,FCF1,0-1,1-0,0,1,0
FBXL5,RNF14,0,0-1,0,0,1
TCF7,TCF7L2,0,0-1,0,0,1
GNA11,GNB4,0-1,1-0,0,1,0
CAT,PRDX5,0-1,1-0,0,1,0
GRWD1,UTP4,0-1,1-0,0,1,0
EIF5B,RPS5,0-1,1-0,0,1,0
RPL10A,RPL9,0-1,1-0,0,1,0
CCNB1,GADD45G,0-1,1-0,0,1,0
BTBD1,FBXW5,0-1,1-0,0,1,0
DEGS1,PLPP2,0-1,1-0,0,1,0
P4HB,PDIA6,0-1,1-0,0,1,0
CTNNBL1,PPIL1,0-1,1-0,0,1,0
RBCK1,UBE2Z,1-0,0,1,0,0
CHCHD1,MRPL41,0-1,1-0,0,1,0
EGFR,SRC,0-1,1-0,0,1,0
ANXA1,GNG10,0-1,1-0,0,1,0
ADH5,GSTO1,0,1-0,1,1,0
BRD1,HDAC1,1-0,0,1,0,0
HNRNPA1,POLR2J,1-0,0,1,0,0
ARPC1A,EPS15,0-1,1-0,0,1,0
CTNNBL1,PRPF31,1-0,0,1,0,0
HNRNPA1,PQBP1,0-1,1-0,0,1,0
CDC5L,HNRNPA2B1,1-0,0,1,0,0
GAS6,SERPINA3,0,0,1,1,1
NUP93,SARNP,0-1,1-0,0,1,0
RAN,YWHAE,1-0,0,1,0,0
CNIH1,STX5,0-1,1-0,0,1,0
ADCY3,CXCR1,0,0,1,1,1
PLA2G7,PLB1,0-1,0,0,1,1
FADS2,PLA2G4A,0-1,1-0,0,1,0
MAPRE1,SSNA1,0-1,1-0,0,1,0
ALYREF,ELAVL2,0-1,1-0,0,1,0
CCT6A,PFDN4,0-1,1-0,0,1,0
LMNB1,PRKCA,0-1,1-0,0,1,0
ATF6,MBTPS1,0,1-0,1,1,0
RPL7,RPS6,0-1,1-0,0,1,0
BCAR1,PTK2,0-1,1-0,0,1,0
CENPH,SMARCA5,0-1,1-0,0,1,0
CENPK,ZW10,0-1,0,0,1,1
NRAS,YWHAB,0-1,1-0,0,1,0
DNAJC8,HNRNPA1,0-1,1-0,0,1,0
PPP2R1A,PPP2R5A,0-1,1-0,0,1,0
NCBP1,RNGTT,0-1,1-0,0,1,0
EXOSC4,RPL35,0-1,1-0,0,1,0
PRPF31,SRRM1,0-1,1-0,0,1,0
PTBP1,SRSF3,0-1,1-0,0,1,0
MRPS17,MRRF,0-1,1-0,0,1,0
PQBP1,SRSF7,0-1,1-0,0,1,0
AK2,RRM2,0,0-1,0,0,1
SRSF1,SRSF3,0-1,1-0,0,1,0
FBXO9,ZBTB16,0-1,1-0,0,1,0
ANAPC11,SIAH2,0,1-0,1,1,0
CYBA,MAPK13,0-1,1-0,0,1,0
STRAP,ZPR1,0-1,1-0,0,1,0
RPL23,RPL30,0-1,1-0,0,1,0
PCNA,POLE4,0-1,1-0,0,1,0
FZD2,GNB4,0,1-0,1,1,0
RPL18,RPL38,0-1,1-0,0,1,0
MRPL18,MRPL28,0-1,1-0,0,1,0
MRPL13,MRPS35,0-1,1-0,0,1,0
CD44,IRF5,0-1,1-0,0,1,0
ALYREF,SNRNP200,0-1,1-0,0,1,0
RANBP9,RMND5A,0,1-0,1,1,0
AP1S1,IGF2R,0-1,1-0,0,1,0
CDC20,KIF2C,0,0-1,0,0,1
CENPA,HIST1H2BD,0-1,1-0,0,1,0
MRPL58,MRPS34,0-1,1-0,0,1,0
ERCC8,XRCC1,0-1,1-0,0,1,0
MRPL24,RPL8,0-1,1-0,0,1,0
NDUFB2,NDUFS2,1-0,0,1,0,0
DVL1,PFN1,0-1,1-0,0,1,0
GAB2,MAPK3,1-0,0,1,0,0
B4GALT1,FUT8,0,0-1,0,0,1
CXCR1,GNAI2,0,0,1,1,1
RPL27A,RPS27,0-1,1-0,0,1,0
H2AFZ,HIST1H4C,0-1,1-0,0,1,0
FBXL4,FBXO41,0-1,1-0,0,1,0
DEK,SMARCA5,0-1,1-0,0,1,0
MYH9,ROCK2,1-0,0-1,1,0,1
HRAS,KITLG,0-1,1-0,0,1,0
EIF1AX,RPL10A,0,0-1,0,0,1
HIST1H2BD,RUVBL1,1-0,0,1,0,0
H2AFJ,RING1,0-1,1-0,0,1,0
MRPL3,MRPS12,0-1,1-0,0,1,0
POLR2E,YBX1,1-0,0,1,0,0
FBXL5,UBE2Q2,0,0-1,0,0,1
FBXO2,UBE2Q2,0-1,1-0,0,1,0
CTPS1,ENTPD3,0-1,1-0,0,1,0
EFL1,MRPS5,0-1,0,0,1,1
BCCIP,CCND2,0-1,1-0,0,1,0
RPL10A,RPL17,0-1,1-0,0,1,0
COPA,GOLGA2,0-1,0,0,1,1
ELAVL2,HNRNPA1,0-1,1-0,0,1,0
KPNA2,KPNB1,0,0-1,0,0,1
RPS15,RPS17,0-1,1-0,0,1,0
PDCD11,RBM19,0-1,1-0,0,1,0
NIFK,NOP58,1-0,0,1,0,0
ESF1,UTP14A,0-1,1-0,0,1,0
MCM2,PRIM1,0-1,1-0,0,1,0
TK1,TYMS,0,0-1,0,0,1
CDC5L,SF3A3,0-1,1-0,0,1,0
BUB3,CDC27,0-1,1-0,0,1,0
EFTUD2,MRPS12,0-1,1-0,0,1,0
LSM2,NCBP1,0-1,1-0,0,1,0
ACTG1,MYO1C,0-1,1-0,0,1,0
EXOSC10,PWP2,0-1,1-0,0,1,0
B4GALT2,GCNT2,0,0,1,1,1
PHKA1,PYGB,0-1,1-0,0,1,0
MKRN1,UBE2L6,1-0,0,1,0,0
RPL14,RPL6,0-1,1-0,0,1,0
COPZ1,ZW10,0-1,1-0,0,1,0
NRAS,PRKCZ,0-1,1-0,0,1,0
ANAPC11,PSMB7,0-1,1-0,0,1,0
H2AFZ,HDAC1,0,1-0,1,1,0
CDC25B,CDK1,0,0-1,0,0,1
RPL27A,RPS25,0-1,1-0,0,1,0
CTCF,RARA,1-0,0,1,0,0
AK1,NME7,0-1,1-0,0,1,0
KLC1,TMED10,0-1,1-0,0,1,0
MRPS12,MRPS17,0-1,1-0,0,1,0
ITGA6,PLEC,0-1,1-0,0,1,0
POMP,PSMA2,0-1,1-0,0,1,0
ERCC1,NHEJ1,0-1,1-0,0,1,0
POLE4,POLR2E,0-1,1-0,0,1,0
RNF7,UBE2J1,0-1,1-0,0,1,0
DNAJC8,HNRNPF,0-1,1-0,0,1,0
ILK,PARVA,0-1,1-0,0,1,0
GTF3C1,POLR3G,0-1,1-0,0,1,0
ARF4,KIF4A,1-0,0,1,0,0
RPL15,SRP19,0-1,1-0,0,1,0
PSMA1,PSMD4,0-1,1-0,0,1,0
CETN2,NEK2,0,0-1,0,0,1
NCOA1,THRB,0-1,1-0,0,1,0
CES1,CES4A,0-1,1-0,0,1,0
GSTO1,GSTP1,0-1,1-0,0,1,0
CAB39,STK24,0-1,0,0,1,1
BYSL,NAT10,0-1,1-0,0,1,0
RFC3,RPA3,1-0,0,1,0,0
PDCD11,PELP1,0-1,1-0,0,1,0
CHEK1,XRCC6,0,0-1,0,0,1
BUB1B,NUDC,0-1,1-0,0,1,0
KIF27,SURF4,0-1,1-0,0,1,0
EFNB1,SRC,0,0-1,0,0,1
NME2,RRM2,0,0-1,0,0,1
F2R,PROCR,0,1-0,1,1,0
MSN,RDX,0-1,1-0,0,1,0
RPSA,UTP4,0-1,1-0,0,1,0
GRB2,MAPK3,0-1,1-0,0,1,0
B4GALNT1,SLC33A1,0-1,1-0,0,1,0
AJUBA,EED,0-1,1-0,0,1,0
GATB,QARS,0-1,1-0,0,1,0
CENPM,RANGAP1,1-0,0,1,0,0
ADCY3,GNG10,0,1-0,1,1,0
APBA2,STX1A,0,1-0,1,1,0
BYSL,NOP14,0-1,0,0,1,1
MRPL24,MRPS10,0-1,1-0,0,1,0
LSM4,SNRPN,0-1,1-0,0,1,0
H2AFX,H2AFZ,0-1,1-0,0,1,0
GNG11,GPR176,0,0,1,1,1
NCOA1,TNFRSF21,0-1,1-0,0,1,0
PTK2,TRIP6,0-1,1-0,0,1,0
PLAU,SERPINB6,0-1,1-0,0,1,0
MRPL44,MRPS18B,0-1,0,0,1,1
RPN2,RPS4Y1,0-1,1-0,0,1,0
EIF2S2,RPS4Y1,0-1,1-0,0,1,0
SURF4,TMED9,0-1,1-0,0,1,0
RAB1B,TMED7,0-1,1-0,0,1,0
PFDN4,TUBA1A,0,0,1,1,1
HDAC5,YWHAE,0-1,1-0,0,1,0
BYSL,SDAD1,0-1,1-0,0,1,0
MNAT1,TAF9B,0-1,1-0,0,1,0
CDC5L,CDT1,0-1,1-0,0,1,0
ACTB,IQGAP1,0-1,1-0,0,1,0
CTNNB1,IGF1R,0-1,1-0,0,1,0
ANAPC11,BRCC3,0-1,1-0,0,1,0
AK3,NME4,0-1,1-0,0,1,0
CRK,IGF1R,0-1,1-0,0,1,0
HNRNPA1,LSM4,0,0,1,1,1
HIST1H2BD,WDR5,1-0,0,1,0,0
PPP1CC,PPP1R1B,0-1,1-0,0,1,0
AAAS,TOP2A,1-0,0,1,0,0
MRPL17,MRPL18,0-1,1-0,0,1,0
RPL34,SSR4,0-1,1-0,0,1,0
A2M,RHOA,0,0-1,0,0,1
LRWD1,ORC3,0-1,1-0,0,1,0
RAB13,YWHAB,0-1,1-0,0,1,0
RPL41,RPS15A,0-1,1-0,0,1,0
ITGA2,LAMC2,0-1,1-0,0,1,0
ITGB1,VCL,0-1,1-0,0,1,0
BRCC3,HIST1H2BD,0-1,1-0,0,1,0
CETN2,NPHP1,0-1,1-0,0,1,0
GDI2,RHOV,0,0-1,0,0,1
MRPS18B,MRPS34,0-1,0,0,1,1
PSMA2,PSMA6,0-1,1-0,0,1,0
PES1,TSR1,0-1,1-0,0,1,0
ACER3,PLPP1,0,1-0,1,1,0
EEF1A1,RPL18,0-1,1-0,0,1,0
KIF2C,ZW10,0-1,1-0,0,1,0
ITGA3,PLAUR,0-1,0,0,1,1
CRK,MET,1-0,0,1,0,0
GTF2F1,NELFE,0-1,1-0,0,1,0
CDC5L,LSM2,0-1,1-0,0,1,0
NOC2L,UTP4,0-1,1-0,0,1,0
PLAUR,SERPINB8,0-1,1-0,0,1,0
MBTPS2,SREBF1,0-1,0,0,1,1
COL17A1,COL7A1,0-1,1-0,0,1,0
NOL6,RRP9,0-1,1-0,0,1,0
MRPL13,RPL15,0-1,1-0,0,1,0
LDHD,TIMM44,0-1,1-0,0,1,0
CALML5,PPP3CB,0-1,1-0,0,1,0
NDUFA8,NDUFB6,0-1,1-0,0,1,0
RPS14,RPS3,0-1,1-0,0,1,0
SDAD1,UTP4,0-1,1-0,0,1,0
TRIM11,UBE2Z,0-1,1-0,0,1,0
ANXA1,CXCR1,0,0,1,1,1
PPIL1,PQBP1,0-1,1-0,0,1,0
AKR1B1,ALDH1B1,0-1,1-0,0,1,0
SGO2,ZW10,0,0,1,1,1
PBX1,PKNOX1,0,1-0,1,1,0
GALM,HK2,1-0,0-1,1,0,1
TIMM22,TIMM44,0-1,1-0,0,1,0
GNL3L,UTP3,0-1,1-0,0,1,0
MRPL13,MRPS2,0-1,1-0,0,1,0
NCOA1,RARA,0,0-1,0,0,1
RPL14,RPL4,0-1,1-0,0,1,0
AK1,RRM2B,0-1,1-0,0,1,0
CSNK1D,NEK2,0,0-1,0,0,1
DHX9,SF3B2,0-1,1-0,0,1,0
CYP2J2,GPX8,0-1,1-0,0,1,0
RNF7,UBE2J2,0-1,1-0,0,1,0
NCBP1,TAF5,0-1,1-0,0,1,0
POLR2L,SNRNP200,0,1-0,1,1,0
ALYREF,HNRNPF,0-1,1-0,0,1,0
BRCA1,POLR2K,0-1,1-0,0,1,0
DDX47,GRWD1,0-1,1-0,0,1,0
RPL18,RPL19,0-1,1-0,0,1,0
CCT8,NOP56,0,1-0,1,1,0
RNF130,TRIM11,0-1,1-0,0,1,0
SAR1B,SEC16A,0-1,1-0,0,1,0
FEN1,PARP1,0-1,1-0,0,1,0
AURKB,PPP1CC,0,0-1,0,0,1
ARHGAP11A,RHOT2,1-0,0-1,1,0,1
RPL4,RPS4Y1,0-1,1-0,0,1,0
PPP2R5D,PSMD12,0-1,0,0,1,1
AGRN,PAK2,0-1,1-0,0,1,0
RPL35A,UBA52,0-1,1-0,0,1,0
HNRNPU,SF3B4,0-1,1-0,0,1,0
CENPQ,H2AFZ,0-1,1-0,0,1,0
HIP1,SH3GL1,0-1,1-0,0,1,0
NOL6,UTP14A,0-1,1-0,0,1,0
NUDC,PLK1,0-1,1-0,0,1,0
COL17A1,COL4A2,0-1,0,0,1,1
EXOSC8,NOP14,1-0,0,1,0,0
GEMIN4,GEMIN7,0-1,1-0,0,1,0
BAX,VDAC1,0-1,1-0,0,1,0
ITGA2,LAMB3,0-1,1-0,0,1,0
RPL14,RPS6,0-1,1-0,0,1,0
CDC45,POLD1,0-1,1-0,0,1,0
CDC25C,PRKACB,0-1,1-0,0,1,0
SRSF2,THOC3,0-1,1-0,0,1,0
FUS,SF3B3,1-0,0,1,0,0
HSP90AA1,RACK1,0-1,1-0,0,1,0
HSPA1A,HSPA2,0,1-0,1,1,0
GAB2,LYN,0-1,1-0,0,1,0
HNRNPU,RNPS1,0-1,1-0,0,1,0
GPX2,GSTP1,0-1,1-0,0,1,0
SF1,U2AF1,0-1,1-0,0,1,0
RPS7,UBA52,0-1,1-0,0,1,0
EFL1,RPS2,0-1,0,0,1,1
CTNNBL1,HNRNPA1,0-1,1-0,0,1,0
LDLRAP1,RAB5B,0-1,1-0,0,1,0
MSH6,RFC4,1-0,0,1,0,0
A2M,ACTN1,0-1,0,0,1,1
CUL3,DVL1,0-1,1-0,0,1,0
EXOSC4,NOL6,0-1,1-0,0,1,0
CUL1,PSMD1,0-1,1-0,0,1,0
RPL27A,RPL35A,0-1,1-0,0,1,0
PIK3CD,PLCH2,0-1,1-0,0,1,0
LSM7,SF3B5,0-1,1-0,0,1,0
RPL18A,RPS23,0-1,1-0,0,1,0
ITSN2,SNX18,0-1,0,0,1,1
CTSZ,TXNDC5,0-1,1-0,0,1,0
ETNK2,PCYT2,0,1-0,1,1,0
POLD1,XRCC5,0-1,1-0,0,1,0
COL7A1,LAMA3,0-1,1-0,0,1,0
NOC4L,NOL11,0-1,1-0,0,1,0
BUB3,CCNA2,0,1-0,1,1,0
HNRNPK,U2AF1,0-1,1-0,0,1,0
GAB2,MET,0,1-0,1,1,0
BRCA1,RAD51,0-1,1-0,0,1,0
CTSD,STK11,0,1-0,1,1,0
IQGAP1,RAC1,0-1,1-0,0,1,0
APEX1,SMUG1,1-0,0,1,0,0
TMED2,YKT6,0-1,1-0,0,1,0
FBXO2,WWP1,0-1,1-0,0,1,0
MRPL18,MRPL58,0-1,1-0,0,1,0
RPL22L1,RPS15,0-1,1-0,0,1,0
NUP205,SRSF3,0-1,1-0,0,1,0
FZD10,WNT7A,0,0-1,0,0,1
DIAPH1,IQGAP1,0,1-0,1,1,0
ACTN1,PARVB,0-1,0,0,1,1
UBB,XPA,1-0,0,1,0,0
EIF3E,EIF3L,0-1,1-0,0,1,0
GNG11,PTHLH,0,0,1,1,1
NCK1,ROBO1,1-0,0,1,0,0
AURKB,CCNB2,0,0-1,0,0,1
DNAJC8,HNRNPK,0-1,1-0,0,1,0
MRPL33,RPL9,0,0-1,0,0,1
FXN,GRPEL2,0,0,1,1,1
